,MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
1286,Isomap,indian-liver-patient,_Borderline1,QDA,NONE,NONE,0.742,0.504,0.742,0.4980000000000001,0.5519999999999999,0.30200000000000005,0.6209819415170231
1287,Isomap,indian-liver-patient,_Borderline1,RF,NONE,NONE,0.718,0.7120000000000001,0.6060000000000001,0.7120000000000001,0.6439999999999999,0.42,0.6570045652434029
1288,Isomap,indian-liver-patient,_Borderline1,SGD,NONE,NONE,0.5820000000000001,0.6519999999999999,0.408,0.568,0.192,0.094,0.5302428200195741
1289,Isomap,indian-liver-patient,_Borderline1,SVM,NONE,NONE,0.508,0.7159999999999999,0.28400000000000003,0.596,0.0,0.0,0.5
1290,Isomap,ionosphere,_Borderline1,ABC,NONE,NONE,0.91,0.91,0.892,0.908,0.9,0.8099999999999999,0.9010598290598292
1291,Isomap,ionosphere,_Borderline1,DTREE,NONE,NONE,0.8740000000000001,0.866,0.8620000000000001,0.8699999999999999,0.8640000000000001,0.748,0.8640170940170939
1292,Isomap,ionosphere,_Borderline1,GNB,NONE,NONE,0.8380000000000001,0.82,0.8380000000000001,0.82,0.826,0.6799999999999999,0.8283247863247863
1293,Isomap,ionosphere,_Borderline1,KNN,NONE,NONE,0.904,0.9,0.8420000000000001,0.8960000000000001,0.8640000000000001,0.752,0.8699658119658119
1294,Isomap,ionosphere,_Borderline1,LRG,NONE,NONE,0.9259999999999999,0.916,0.858,0.916,0.8780000000000001,0.784,0.8886324786324786
1295,Isomap,ionosphere,_Borderline1,MLP,NONE,NONE,0.93,0.9279999999999999,0.8959999999999999,0.9279999999999999,0.91,0.828,0.9112820512820512
1296,Isomap,ionosphere,_Borderline1,QDA,NONE,NONE,0.898,0.866,0.9179999999999999,0.8700000000000001,0.8880000000000001,0.7839999999999999,0.8921538461538463
1297,Isomap,ionosphere,_Borderline1,RF,NONE,NONE,0.948,0.948,0.934,0.948,0.942,0.882,0.9403076923076924
1298,Isomap,ionosphere,_Borderline1,SGD,NONE,NONE,0.9259999999999999,0.922,0.89,0.922,0.904,0.8220000000000001,0.9066837606837608
1299,Isomap,ionosphere,_Borderline1,SVM,NONE,NONE,0.8959999999999999,0.8859999999999999,0.7979999999999999,0.8779999999999999,0.8240000000000001,0.69,0.8410940170940171
1300,Isomap,lsvt-voice-rehabilitation,_Borderline1,ABC,NONE,NONE,0.6719999999999999,0.6579999999999999,0.584,0.6539999999999999,0.5960000000000001,0.358,0.6215277777777778
1301,Isomap,lsvt-voice-rehabilitation,_Borderline1,DTREE,NONE,NONE,0.6460000000000001,0.642,0.556,0.636,0.556,0.33799999999999997,0.6003267973856209
1302,Isomap,lsvt-voice-rehabilitation,_Borderline1,GNB,NONE,NONE,0.726,0.4440000000000001,0.688,0.39,0.4239999999999999,0.17800000000000002,0.5660130718954248
1303,Isomap,lsvt-voice-rehabilitation,_Borderline1,KNN,NONE,NONE,0.632,0.5780000000000001,0.5720000000000001,0.5740000000000001,0.544,0.308,0.5741013071895426
1304,Isomap,lsvt-voice-rehabilitation,_Borderline1,LRG,NONE,NONE,0.4440000000000001,0.6659999999999999,0.334,0.534,0.0,0.0,0.5
1305,Isomap,lsvt-voice-rehabilitation,_Borderline1,MLP,NONE,NONE,0.4440000000000001,0.6659999999999999,0.334,0.534,0.0,0.0,0.5
1306,Isomap,lsvt-voice-rehabilitation,_Borderline1,QDA,NONE,NONE,0.4440000000000001,0.6659999999999999,0.334,0.534,0.0,0.0,0.5
1307,Isomap,lsvt-voice-rehabilitation,_Borderline1,RF,NONE,NONE,0.7120000000000001,0.6920000000000001,0.6579999999999999,0.6940000000000001,0.662,0.4440000000000001,0.6743464052287582
1308,Isomap,lsvt-voice-rehabilitation,_Borderline1,SGD,NONE,NONE,0.444,0.424,0.622,0.29599999999999993,0.13199999999999998,0.046,0.5235294117647059
1309,Isomap,lsvt-voice-rehabilitation,_Borderline1,SVM,NONE,NONE,0.4440000000000001,0.6659999999999999,0.334,0.534,0.0,0.0,0.5
1310,Isomap,ozone-eighthr,_Borderline1,ABC,NONE,NONE,0.934,0.91,0.6140000000000001,0.92,0.742,0.568,0.7621190595158783
1311,Isomap,ozone-eighthr,_Borderline1,DTREE,NONE,NONE,0.912,0.884,0.4280000000000001,0.898,0.5960000000000001,0.376,0.6545352265156563
1312,Isomap,ozone-eighthr,_Borderline1,GNB,NONE,NONE,0.93,0.7260000000000001,0.7659999999999999,0.7939999999999999,0.7459999999999999,0.552,0.7462013379968909
1313,Isomap,ozone-eighthr,_Borderline1,KNN,NONE,NONE,0.914,0.8560000000000001,0.51,0.882,0.652,0.4440000000000001,0.6832974128358872
1314,Isomap,ozone-eighthr,_Borderline1,LRG,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
1315,Isomap,ozone-eighthr,_Borderline1,MLP,NONE,NONE,0.934,0.8540000000000001,0.746,0.8859999999999999,0.7959999999999999,0.644,0.8005128247834776
1316,Isomap,ozone-eighthr,_Borderline1,QDA,NONE,NONE,0.884,0.922,0.078,0.9,0.106,0.018000000000000002,0.4992670719520319
1317,Isomap,ozone-eighthr,_Borderline1,RF,NONE,NONE,0.934,0.938,0.434,0.934,0.624,0.41,0.6875727292915834
1318,Isomap,ozone-eighthr,_Borderline1,SGD,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
1319,Isomap,ozone-eighthr,_Borderline1,SVM,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
1320,Isomap,ozone-onehr,_Borderline1,ABC,NONE,NONE,0.962,0.954,0.384,0.956,0.5920000000000001,0.378,0.6700749753223411
1321,Isomap,ozone-onehr,_Borderline1,DTREE,NONE,NONE,0.958,0.9399999999999998,0.362,0.95,0.562,0.348,0.6504503113272222
1322,Isomap,ozone-onehr,_Borderline1,GNB,NONE,NONE,0.962,0.79,0.6859999999999999,0.86,0.7340000000000001,0.5459999999999999,0.7376244896612978
1323,Isomap,ozone-onehr,_Borderline1,KNN,NONE,NONE,0.954,0.8939999999999999,0.292,0.922,0.496,0.266,0.5930874637491665
1324,Isomap,ozone-onehr,_Borderline1,LRG,NONE,NONE,0.944,0.97,0.03,0.96,0.0,0.0,0.5
1325,Isomap,ozone-onehr,_Borderline1,MLP,NONE,NONE,0.966,0.8880000000000001,0.7280000000000001,0.9200000000000002,0.8,0.6519999999999999,0.8075008304415121
1326,Isomap,ozone-onehr,_Borderline1,QDA,NONE,NONE,0.944,0.97,0.03,0.96,0.0,0.0,0.5
1327,Isomap,ozone-onehr,_Borderline1,RF,NONE,NONE,0.954,0.97,0.16399999999999998,0.96,0.32,0.146,0.5653231065344556
1328,Isomap,ozone-onehr,_Borderline1,SGD,NONE,NONE,0.568,0.594,0.406,0.5760000000000001,0.0,0.0,0.5
1329,Isomap,ozone-onehr,_Borderline1,SVM,NONE,NONE,0.944,0.97,0.03,0.96,0.0,0.0,0.5
1330,Isomap,parkinsons,_Borderline1,ABC,NONE,NONE,0.8720000000000001,0.8640000000000001,0.7879999999999999,0.868,0.818,0.682,0.8269731800766283
1331,Isomap,parkinsons,_Borderline1,DTREE,NONE,NONE,0.8779999999999999,0.8720000000000001,0.818,0.8740000000000001,0.8400000000000001,0.716,0.8446360153256706
1332,Isomap,parkinsons,_Borderline1,GNB,NONE,NONE,0.8099999999999999,0.67,0.8059999999999999,0.6900000000000001,0.7240000000000001,0.522,0.7395402298850575
1333,Isomap,parkinsons,_Borderline1,KNN,NONE,NONE,0.7240000000000001,0.6859999999999999,0.5820000000000001,0.6980000000000001,0.616,0.394,0.6336781609195402
1334,Isomap,parkinsons,_Borderline1,LRG,NONE,NONE,0.5660000000000001,0.752,0.248,0.6460000000000001,0.0,0.0,0.5
1335,Isomap,parkinsons,_Borderline1,MLP,NONE,NONE,0.6839999999999999,0.768,0.42,0.718,0.366,0.228,0.5940996168582375
1336,Isomap,parkinsons,_Borderline1,QDA,NONE,NONE,0.892,0.8719999999999999,0.6,0.85,0.6779999999999999,0.486,0.7366666666666667
1337,Isomap,parkinsons,_Borderline1,RF,NONE,NONE,0.8960000000000001,0.8879999999999999,0.82,0.8879999999999999,0.8480000000000001,0.726,0.8536398467432951
1338,Isomap,parkinsons,_Borderline1,SGD,NONE,NONE,0.4640000000000001,0.46799999999999997,0.528,0.36200000000000004,0.106,0.032,0.4971264367816092
1339,Isomap,parkinsons,_Borderline1,SVM,NONE,NONE,0.5660000000000001,0.752,0.248,0.6460000000000001,0.0,0.0,0.5
1340,Isomap,phoneme,_Borderline1,ABC,NONE,NONE,0.818,0.7959999999999999,0.7959999999999999,0.7979999999999999,0.7959999999999999,0.6300000000000001,0.7943085136910415
1341,Isomap,phoneme,_Borderline1,DTREE,NONE,NONE,0.8559999999999999,0.85,0.8099999999999999,0.8539999999999999,0.8320000000000001,0.6900000000000001,0.8302987023048253
1342,Isomap,phoneme,_Borderline1,GNB,NONE,NONE,0.79,0.728,0.7759999999999999,0.74,0.752,0.5599999999999999,0.75198275715945
1343,Isomap,phoneme,_Borderline1,KNN,NONE,NONE,0.8759999999999999,0.8699999999999999,0.8560000000000001,0.8699999999999999,0.8640000000000001,0.74,0.8618037662469874
1344,Isomap,phoneme,_Borderline1,LRG,NONE,NONE,0.7819999999999999,0.758,0.7340000000000001,0.7659999999999999,0.748,0.5579999999999999,0.747373327901081
1345,Isomap,phoneme,_Borderline1,MLP,NONE,NONE,0.8539999999999999,0.82,0.86,0.8280000000000001,0.8379999999999999,0.7020000000000001,0.8412542128030911
1346,Isomap,phoneme,_Borderline1,QDA,NONE,NONE,0.8119999999999999,0.748,0.812,0.758,0.7759999999999999,0.6,0.7793741112719463
1347,Isomap,phoneme,_Borderline1,RF,NONE,NONE,0.89,0.884,0.8640000000000001,0.884,0.8719999999999999,0.7660000000000001,0.874250282878372
1348,Isomap,phoneme,_Borderline1,SGD,NONE,NONE,0.784,0.7620000000000001,0.742,0.77,0.75,0.562,0.7503671482793958
1349,Isomap,phoneme,_Borderline1,SVM,NONE,NONE,0.85,0.8059999999999999,0.86,0.8099999999999999,0.8299999999999998,0.6859999999999999,0.8323992274937047
1350,Isomap,pima-indians-diabetes,_Borderline1,ABC,NONE,NONE,0.6180000000000001,0.614,0.5479999999999999,0.616,0.5700000000000001,0.326,0.5799322152341021
1351,Isomap,pima-indians-diabetes,_Borderline1,DTREE,NONE,NONE,0.626,0.6140000000000001,0.5720000000000001,0.6140000000000001,0.588,0.348,0.5918232005590496
1352,Isomap,pima-indians-diabetes,_Borderline1,GNB,NONE,NONE,0.642,0.648,0.564,0.6459999999999999,0.59,0.35200000000000004,0.6061851851851852
1353,Isomap,pima-indians-diabetes,_Borderline1,KNN,NONE,NONE,0.638,0.608,0.596,0.618,0.604,0.362,0.602941998602376
1354,Isomap,pima-indians-diabetes,_Borderline1,LRG,NONE,NONE,0.6420000000000001,0.6659999999999999,0.5,0.636,0.512,0.268,0.5830747728860937
1355,Isomap,pima-indians-diabetes,_Borderline1,MLP,NONE,NONE,0.6940000000000001,0.6779999999999999,0.6559999999999999,0.682,0.664,0.444,0.6664437456324248
1356,Isomap,pima-indians-diabetes,_Borderline1,QDA,NONE,NONE,0.6580000000000001,0.6579999999999999,0.5880000000000001,0.66,0.6100000000000001,0.374,0.6231313766596787
1357,Isomap,pima-indians-diabetes,_Borderline1,RF,NONE,NONE,0.68,0.6859999999999999,0.6020000000000001,0.68,0.624,0.404,0.6428784067085953
1358,Isomap,pima-indians-diabetes,_Borderline1,SGD,NONE,NONE,0.628,0.536,0.5740000000000001,0.47,0.35,0.18600000000000005,0.5541761006289307
1359,Isomap,pima-indians-diabetes,_Borderline1,SVM,NONE,NONE,0.596,0.6399999999999999,0.414,0.5760000000000001,0.3720000000000001,0.14,0.5273801537386442
1360,Isomap,planning-relax,_Borderline1,ABC,NONE,NONE,0.6239999999999999,0.61,0.4440000000000001,0.61,0.48200000000000004,0.24,0.5260839160839161
1361,Isomap,planning-relax,_Borderline1,DTREE,NONE,NONE,0.604,0.578,0.4520000000000001,0.588,0.488,0.244,0.5134965034965036
1362,Isomap,planning-relax,_Borderline1,GNB,NONE,NONE,0.508,0.5,0.29200000000000004,0.502,0.308,0.098,0.3965034965034965
1363,Isomap,planning-relax,_Borderline1,KNN,NONE,NONE,0.5479999999999999,0.5279999999999999,0.366,0.5359999999999999,0.392,0.162,0.4455944055944056
1364,Isomap,planning-relax,_Borderline1,LRG,NONE,NONE,0.55,0.5900000000000001,0.306,0.562,0.29600000000000004,0.094,0.4495804195804196
1365,Isomap,planning-relax,_Borderline1,MLP,NONE,NONE,0.5879999999999999,0.604,0.382,0.5920000000000001,0.41200000000000003,0.17600000000000002,0.4923776223776224
1366,Isomap,planning-relax,_Borderline1,QDA,NONE,NONE,0.5880000000000001,0.62,0.3640000000000001,0.6,0.382,0.152,0.4916083916083917
1367,Isomap,planning-relax,_Borderline1,RF,NONE,NONE,0.544,0.5920000000000001,0.32199999999999995,0.564,0.28,0.10800000000000001,0.4566433566433567
1368,Isomap,planning-relax,_Borderline1,SGD,NONE,NONE,0.5120000000000001,0.476,0.302,0.4779999999999999,0.28,0.102,0.3897902097902097
1369,Isomap,planning-relax,_Borderline1,SVM,NONE,NONE,0.508,0.7120000000000001,0.28800000000000003,0.598,0.0,0.0,0.5
1370,Isomap,qsar-biodegradation,_Borderline1,ABC,NONE,NONE,0.8459999999999999,0.8420000000000001,0.818,0.8459999999999999,0.8299999999999998,0.6920000000000001,0.8310085694020237
1371,Isomap,qsar-biodegradation,_Borderline1,DTREE,NONE,NONE,0.8219999999999998,0.818,0.79,0.82,0.804,0.65,0.8061722050930685
1372,Isomap,qsar-biodegradation,_Borderline1,GNB,NONE,NONE,0.7979999999999999,0.6719999999999999,0.8,0.674,0.708,0.4940000000000001,0.7365239518646653
1373,Isomap,qsar-biodegradation,_Borderline1,KNN,NONE,NONE,0.826,0.8039999999999999,0.828,0.8059999999999999,0.8119999999999999,0.6599999999999999,0.8146437457679732
1374,Isomap,qsar-biodegradation,_Borderline1,LRG,NONE,NONE,0.8280000000000001,0.8280000000000001,0.7959999999999999,0.8280000000000001,0.8099999999999999,0.6559999999999999,0.8104749359466149
1375,Isomap,qsar-biodegradation,_Borderline1,MLP,NONE,NONE,0.858,0.85,0.85,0.852,0.8480000000000001,0.7240000000000001,0.8504146823386363
1376,Isomap,qsar-biodegradation,_Borderline1,QDA,NONE,NONE,0.784,0.61,0.7759999999999999,0.608,0.6439999999999999,0.41200000000000003,0.6942492243629643
1377,Isomap,qsar-biodegradation,_Borderline1,RF,NONE,NONE,0.868,0.868,0.826,0.868,0.8440000000000001,0.7140000000000001,0.8454071511402546
1378,Isomap,qsar-biodegradation,_Borderline1,SGD,NONE,NONE,0.8140000000000001,0.7579999999999999,0.6220000000000001,0.728,0.62,0.392,0.6903900099236507
1379,Isomap,qsar-biodegradation,_Borderline1,SVM,NONE,NONE,0.4400000000000001,0.66,0.34,0.53,0.0,0.0,0.5
1380,Isomap,saheart,_Borderline1,ABC,NONE,NONE,0.7120000000000001,0.7,0.6679999999999999,0.7040000000000001,0.6799999999999999,0.46799999999999997,0.6848053278688525
1381,Isomap,saheart,_Borderline1,DTREE,NONE,NONE,0.6359999999999999,0.62,0.5820000000000001,0.622,0.588,0.354,0.6000239071038251
1382,Isomap,saheart,_Borderline1,GNB,NONE,NONE,0.7020000000000001,0.6819999999999999,0.6679999999999999,0.6859999999999999,0.6719999999999999,0.454,0.6742896174863388
1383,Isomap,saheart,_Borderline1,KNN,NONE,NONE,0.604,0.5760000000000001,0.546,0.584,0.5559999999999998,0.31399999999999995,0.5607855191256831
1384,Isomap,saheart,_Borderline1,LRG,NONE,NONE,0.63,0.6519999999999999,0.514,0.632,0.5319999999999999,0.29399999999999993,0.5819603825136611
1385,Isomap,saheart,_Borderline1,MLP,NONE,NONE,0.6799999999999999,0.6779999999999999,0.62,0.6779999999999999,0.642,0.41600000000000004,0.6489719945355191
1386,Isomap,saheart,_Borderline1,QDA,NONE,NONE,0.6859999999999999,0.6799999999999999,0.6380000000000001,0.6839999999999999,0.652,0.43200000000000005,0.6579849726775956
1387,Isomap,saheart,_Borderline1,RF,NONE,NONE,0.7140000000000001,0.706,0.6619999999999999,0.7100000000000001,0.6759999999999999,0.4640000000000001,0.6838900273224044
1388,Isomap,saheart,_Borderline1,SGD,NONE,NONE,0.5740000000000001,0.6479999999999999,0.508,0.5900000000000001,0.362,0.22399999999999998,0.5790437158469945
1389,Isomap,saheart,_Borderline1,SVM,NONE,NONE,0.43,0.654,0.34600000000000003,0.514,0.0,0.0,0.5
1390,Isomap,seismic-bumps,_Borderline1,ABC,NONE,NONE,0.904,0.8160000000000001,0.46799999999999997,0.852,0.61,0.386,0.6425004712330539
1391,Isomap,seismic-bumps,_Borderline1,DTREE,NONE,NONE,0.89,0.858,0.29600000000000004,0.8740000000000001,0.4720000000000001,0.24,0.5765556375896922
1392,Isomap,seismic-bumps,_Borderline1,GNB,NONE,NONE,0.924,0.436,0.852,0.544,0.5940000000000001,0.344,0.6427266883661276
1393,Isomap,seismic-bumps,_Borderline1,KNN,NONE,NONE,0.902,0.8480000000000001,0.392,0.8720000000000001,0.5599999999999999,0.332,0.6222482895377166
1394,Isomap,seismic-bumps,_Borderline1,LRG,NONE,NONE,0.8880000000000001,0.8959999999999999,0.174,0.89,0.326,0.12000000000000002,0.5352068700473154
1395,Isomap,seismic-bumps,_Borderline1,MLP,NONE,NONE,0.908,0.7940000000000002,0.532,0.8379999999999999,0.644,0.428,0.6639139328832743
1396,Isomap,seismic-bumps,_Borderline1,QDA,NONE,NONE,0.91,0.544,0.64,0.608,0.4859999999999999,0.264,0.5922557332512655
1397,Isomap,seismic-bumps,_Borderline1,RF,NONE,NONE,0.8960000000000001,0.902,0.2220000000000001,0.898,0.398,0.174,0.5620996982592424
1398,Isomap,seismic-bumps,_Borderline1,SGD,NONE,NONE,0.898,0.7699999999999999,0.3280000000000001,0.7819999999999999,0.358,0.14200000000000002,0.5489075731320853
1399,Isomap,seismic-bumps,_Borderline1,SVM,NONE,NONE,0.8759999999999999,0.908,0.094,0.892,0.13,0.03,0.5006147506810771
1400,Isomap,spambase,_Borderline1,ABC,NONE,NONE,0.932,0.93,0.924,0.93,0.9259999999999999,0.86,0.927112406182794
1401,Isomap,spambase,_Borderline1,DTREE,NONE,NONE,0.908,0.908,0.908,0.908,0.908,0.826,0.9089053994962052
1402,Isomap,spambase,_Borderline1,GNB,NONE,NONE,0.8320000000000001,0.768,0.8340000000000001,0.7659999999999999,0.784,0.612,0.8008991194625121
1403,Isomap,spambase,_Borderline1,KNN,NONE,NONE,0.852,0.8340000000000001,0.86,0.8340000000000001,0.8440000000000001,0.7120000000000001,0.8464279926251731
1404,Isomap,spambase,_Borderline1,LRG,NONE,NONE,0.782,0.78,0.758,0.78,0.768,0.596,0.7707553246990952
1405,Isomap,spambase,_Borderline1,MLP,NONE,NONE,0.9359999999999999,0.932,0.934,0.934,0.934,0.8699999999999999,0.9340488358956522
1406,Isomap,spambase,_Borderline1,QDA,NONE,NONE,0.836,0.78,0.8420000000000001,0.78,0.7979999999999999,0.6319999999999999,0.8101538059134628
1407,Isomap,spambase,_Borderline1,RF,NONE,NONE,0.948,0.948,0.944,0.948,0.944,0.8960000000000001,0.9451483632785724
1408,Isomap,spambase,_Borderline1,SGD,NONE,NONE,0.794,0.708,0.726,0.6779999999999999,0.644,0.45,0.7177407961356911
1409,Isomap,spambase,_Borderline1,SVM,NONE,NONE,0.652,0.638,0.476,0.568,0.406,0.16599999999999998,0.5578194006649668
1410,Isomap,spectf-heart,_Borderline1,ABC,NONE,NONE,0.8740000000000001,0.8699999999999999,0.818,0.8740000000000001,0.8440000000000001,0.72,0.8455995872033023
1411,Isomap,spectf-heart,_Borderline1,DTREE,NONE,NONE,0.8420000000000001,0.8340000000000001,0.784,0.8360000000000001,0.8079999999999999,0.6559999999999999,0.8100454076367388
1412,Isomap,spectf-heart,_Borderline1,GNB,NONE,NONE,0.82,0.7140000000000001,0.826,0.7299999999999999,0.76,0.5700000000000001,0.7701135190918473
1413,Isomap,spectf-heart,_Borderline1,KNN,NONE,NONE,0.828,0.688,0.836,0.7020000000000001,0.742,0.5439999999999999,0.7622167182662538
1414,Isomap,spectf-heart,_Borderline1,LRG,NONE,NONE,0.5479999999999999,0.71,0.272,0.608,0.044,0.01,0.4914592363261094
1415,Isomap,spectf-heart,_Borderline1,MLP,NONE,NONE,0.79,0.764,0.732,0.77,0.7459999999999999,0.5579999999999999,0.7475810113519092
1416,Isomap,spectf-heart,_Borderline1,QDA,NONE,NONE,0.884,0.8619999999999999,0.632,0.8459999999999999,0.706,0.508,0.7473684210526316
1417,Isomap,spectf-heart,_Borderline1,RF,NONE,NONE,0.8879999999999999,0.89,0.8079999999999999,0.8859999999999999,0.8400000000000001,0.7140000000000001,0.8474963880288957
1418,Isomap,spectf-heart,_Borderline1,SGD,NONE,NONE,0.6140000000000001,0.71,0.392,0.63,0.204,0.118,0.5509803921568628
1419,Isomap,spectf-heart,_Borderline1,SVM,NONE,NONE,0.53,0.728,0.272,0.61,0.0,0.0,0.5
1420,Isomap,statlog-german-credit,_Borderline1,ABC,NONE,NONE,0.732,0.7220000000000001,0.6479999999999999,0.728,0.6779999999999999,0.466,0.6859523809523811
1421,Isomap,statlog-german-credit,_Borderline1,DTREE,NONE,NONE,0.6839999999999999,0.6660000000000001,0.5920000000000001,0.6719999999999999,0.618,0.386,0.6273809523809524
1422,Isomap,statlog-german-credit,_Borderline1,GNB,NONE,NONE,0.63,0.418,0.6459999999999999,0.4,0.4480000000000001,0.196,0.5335714285714286
1423,Isomap,statlog-german-credit,_Borderline1,KNN,NONE,NONE,0.642,0.5980000000000001,0.5479999999999999,0.612,0.5700000000000001,0.326,0.5745238095238095
1424,Isomap,statlog-german-credit,_Borderline1,LRG,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
1425,Isomap,statlog-german-credit,_Borderline1,MLP,NONE,NONE,0.6900000000000001,0.7040000000000001,0.542,0.6920000000000001,0.588,0.354,0.6214285714285713
1426,Isomap,statlog-german-credit,_Borderline1,QDA,NONE,NONE,0.6799999999999999,0.516,0.6719999999999999,0.522,0.5579999999999999,0.306,0.5945238095238095
1427,Isomap,statlog-german-credit,_Borderline1,RF,NONE,NONE,0.742,0.7520000000000001,0.6100000000000001,0.742,0.6559999999999999,0.4340000000000001,0.6809523809523811
1428,Isomap,statlog-german-credit,_Borderline1,SGD,NONE,NONE,0.41,0.6199999999999999,0.38,0.4920000000000001,0.0,0.0,0.5
1429,Isomap,statlog-german-credit,_Borderline1,SVM,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
1430,Isomap,statlog-german-credit-numeric,_Borderline1,ABC,NONE,NONE,0.7340000000000001,0.7300000000000001,0.6319999999999999,0.7299999999999999,0.6679999999999999,0.454,0.6816666666666666
1431,Isomap,statlog-german-credit-numeric,_Borderline1,DTREE,NONE,NONE,0.69,0.6679999999999999,0.602,0.6759999999999999,0.628,0.398,0.635
1432,Isomap,statlog-german-credit-numeric,_Borderline1,GNB,NONE,NONE,0.71,0.654,0.6659999999999999,0.664,0.6559999999999999,0.4320000000000001,0.6580952380952382
1433,Isomap,statlog-german-credit-numeric,_Borderline1,KNN,NONE,NONE,0.682,0.6399999999999999,0.6039999999999999,0.6500000000000001,0.6199999999999999,0.384,0.6214285714285714
1434,Isomap,statlog-german-credit-numeric,_Borderline1,LRG,NONE,NONE,0.708,0.72,0.5660000000000001,0.7140000000000001,0.6140000000000001,0.38,0.6426190476190478
1435,Isomap,statlog-german-credit-numeric,_Borderline1,MLP,NONE,NONE,0.7659999999999999,0.758,0.6900000000000001,0.76,0.718,0.52,0.7242857142857143
1436,Isomap,statlog-german-credit-numeric,_Borderline1,QDA,NONE,NONE,0.7240000000000001,0.6799999999999999,0.6759999999999999,0.6920000000000001,0.6799999999999999,0.458,0.6783333333333333
1437,Isomap,statlog-german-credit-numeric,_Borderline1,RF,NONE,NONE,0.752,0.764,0.62,0.752,0.6620000000000001,0.45,0.6899999999999998
1438,Isomap,statlog-german-credit-numeric,_Borderline1,SGD,NONE,NONE,0.65,0.564,0.58,0.506,0.38,0.202,0.5719047619047618
1439,Isomap,statlog-german-credit-numeric,_Borderline1,SVM,NONE,NONE,0.4900000000000001,0.7,0.3,0.58,0.0,0.0,0.5
